,GeoName,Income,Year,GeoFips
20954,"Cherokee, KS",35205,2016,20021
20955,"Harrison, OH",35203,2016,39067
20956,"Graves, KY",35199,2016,21083
20957,"Colbert, AL",35196,2016,01033
20958,"Hocking, OH",35191,2016,39073
20959,"Clay, SD",35190,2016,46027
20960,"Hernando, FL",35189,2016,12053
20961,"White, GA",35178,2016,13311
20962,"Neosho, KS",35176,2016,20133
20963,"Jones, GA",35172,2016,13169
20964,"Ellsworth, KS",35169,2016,20053
20965,"Woodward, OK",35166,2016,40153
20966,"Greene, IL",35162,2016,17061
20967,"Peach, GA",35152,2016,13225
20968,"Jasper, GA",35138,2016,13159
20969,"Randolph, IL",35131,2016,17157
20970,"Elmore, ID",35125,2016,16039
20971,"Cumberland, VA",35113,2016,51049
20972,"Muskogee, OK",35109,2016,40101
20973,"Washington, AL",35103,2016,01129
20974,"Ste. Genevieve, MO",35101,2016,29186
20975,"Pine, MN",35099,2016,27115
20976,"Lincoln, GA",35098,2016,13181
20977,"Person, NC",35095,2016,37145
20978,"Pottawatomie, OK",35094,2016,40125
20979,"Montmorency, MI",35089,2016,26119
20980,"St. Joseph, MI",35087,2016,26149
20981,"Hickman, KY",35087,2016,21105
20982,"Clinton, IN",35085,2016,18023
20983,"Lake, MT",35034,2016,30047
20984,"Alleghany, NC",35029,2016,37005
20985,"Logan, IL",35028,2016,17107
20986,"Terrell, GA",35024,2016,13273
20987,"Nance, NE",35022,2016,31125
20988,"Nowata, OK",35021,2016,40105
20989,"Fulton, IL",35019,2016,17057
20990,"Clarke, MS",35017,2016,28023
20991,"Hamblen, TN",35000,2016,47063
20992,"Floyd, TX",34998,2016,48153
20993,"Crenshaw, AL",34991,2016,01041
20994,"Choctaw, AL",34990,2016,01023
20995,"Bolivar, MS",34987,2016,28011
20996,"Madison, IN",34985,2016,18095
20997,"Clay, IN",34985,2016,18021
20998,"Shelby, MO",34982,2016,29205
20999,"Jay, IN",34977,2016,18075
21000,"Henry + Martinsville, VA*",34971,2016,51929
21001,"Scott, IN",34970,2016,18143
21002,"Boyd, KY",34963,2016,21019
21003,"Todd, KY",34961,2016,21219
21004,"Washington, UT",34953,2016,49053
21005,"Bannock, ID",34952,2016,16005
21006,"Jefferson, OH",34939,2016,39081
21007,"Kiowa, OK",34935,2016,40075
21008,"Bedford, TN",34925,2016,47003
21009,"Pickens, SC",34907,2016,45077
21010,"Sabine, TX",34899,2016,48403
21011,"Oceana, MI",34894,2016,26127
21012,"Whitman, WA",34887,2016,53075
21013,"Craig, OK",34885,2016,40035
21014,"Hampshire, WV",34885,2016,54027
21015,"Wayne, IL",34884,2016,17191
21016,"Marshall, WV",34882,2016,54051
21017,"Baxter, AR",34878,2016,05005
21018,"Columbiana, OH",34868,2016,39029
21019,"Crittenden, AR",34864,2016,05035
21020,"Seward, KS",34863,2016,20175
21021,"McCulloch, TX",34847,2016,48307
21022,"Van Zandt, TX",34844,2016,48467
21023,"Washington, IN",34842,2016,18175
21024,"Perry, OH",34841,2016,39127
21025,"Wilkes, NC",34841,2016,37193
21026,"Yadkin, NC",34832,2016,37197
21027,"San Jacinto, TX",34831,2016,48407
21028,"Crawford, OH",34828,2016,39033
21029,"Campbell + Lynchburg, VA*",34820,2016,51911
21030,"Tensas, LA",34814,2016,22107
21031,"Rooks, KS",34813,2016,20163
21032,"Chenango, NY",34811,2016,36017
21033,"Oxford, ME",34803,2016,23017
21034,"Val Verde, TX",34794,2016,48465
21035,"Briscoe, TX",34793,2016,48045
21036,"Sanilac, MI",34793,2016,26151
21037,"Lauderdale, AL",34793,2016,01077
21038,"Smith, TN",34784,2016,47159
21039,"Lee, AL",34783,2016,01081
21040,"Henry, IN",34777,2016,18065
21041,"Columbia, AR",34771,2016,05027
21042,"Richmond, VA",34767,2016,51159
21043,"Owyhee, ID",34764,2016,16073
21044,"Sullivan, MO",34757,2016,29211
21045,"Greenwood, SC",34747,2016,45047
21046,"Woodruff, AR",34741,2016,05147
21047,"Vermillion, IN",34738,2016,18165
21048,"Cache, UT",34723,2016,49005
21049,"Towns, GA",34715,2016,13281
21050,"Drew, AR",34707,2016,05043
21051,"Richland, LA",34703,2016,22083
21052,"Cumberland, TN",34690,2016,47035
21053,"Stephens, GA",34688,2016,13257
21054,"Nacogdoches, TX",34686,2016,48347
21055,"Franklin, WA",34686,2016,53021
21056,"Rich, UT",34684,2016,49033
21057,"Carbon, UT",34683,2016,49007
21058,"Bladen, NC",34675,2016,37017
21059,"Pike, AL",34674,2016,01109
21060,"Garfield, UT",34667,2016,49017
21061,"Edgefield, SC",34658,2016,45037
21062,"Washington, KY",34641,2016,21229
21063,"Franklin, IL",34633,2016,17055
21064,"Latimer, OK",34631,2016,40077
21065,"Morgan, WV",34618,2016,54065
21066,"Ottawa, OK",34618,2016,40115
21067,"Simpson, KY",34582,2016,21213
21068,"Jackson, WV",34569,2016,54035
21069,"Ouachita, AR",34565,2016,05103
21070,"Taney, MO",34551,2016,29213
21071,"Simpson, MS",34549,2016,28127
21072,"Cherokee, AL",34545,2016,01019
21073,"Tuscaloosa, AL",34541,2016,01125
21074,"Calhoun, AR",34535,2016,05013
21075,"Morehouse, LA",34517,2016,22067
21076,"Randolph, WV",34515,2016,54083
21077,"Barrow, GA",34514,2016,13013
21078,"Madison, GA",34501,2016,13195
21079,"Lincoln, OK",34497,2016,40081
21080,"Pulaski, KY",34489,2016,21199
21081,"Morton, KS",34487,2016,20129
21082,"Mayes, OK",34482,2016,40097
21083,"Pike, OH",34481,2016,39131
21084,"Bertie, NC",34475,2016,37015
21085,"Tuscola, MI",34473,2016,26157
21086,"Tift, GA",34466,2016,13277
21087,"Stokes, NC",34466,2016,37169
21088,"Carroll, MS",34453,2016,28015
21089,"Rowan, NC",34452,2016,37159
21090,"Huntingdon, PA",34450,2016,42061
21091,"Lowndes, GA",34449,2016,13185
21092,"Upshur, TX",34447,2016,48459
21093,"Lafayette, AR",34443,2016,05073
21094,"Amherst, VA",34435,2016,51009
21095,"Brown, OH",34431,2016,39015
21096,"Watauga, NC",34422,2016,37189
21097,"Troup, GA",34421,2016,13285
21098,"Smyth, VA",34419,2016,51173
21099,"Washington, NC",34414,2016,37187
21100,"Hardin, TN",34403,2016,47071
21101,"Roscommon, MI",34398,2016,26143
21102,"Pearl River, MS",34394,2016,28109
21103,"Menard, TX",34393,2016,48327
21104,"Arenac, MI",34392,2016,26011
21105,"Atchison, KS",34388,2016,20005
21106,"Trimble, KY",34385,2016,21223
21107,"Sampson, NC",34382,2016,37163
21108,"Dale, AL",34380,2016,01045
21109,"Mercer, KY",34380,2016,21167
21110,"Butler, AL",34378,2016,01013
21111,"St. Lawrence, NY",34378,2016,36089
21112,"Sierra, NM",34375,2016,35051
21113,"Tyrrell, NC",34371,2016,37177
21114,"Clarke, AL",34367,2016,01025
21115,"Marion, FL",34354,2016,12083
21116,"Delaware, IN",34344,2016,18035
21117,"Hale, AL",34343,2016,01065
21118,"Essex, VT",34341,2016,50009
21119,"Jackson, AR",34340,2016,05067
21120,"Golden Valley, ND",34328,2016,38033
21121,"Payne, OK",34307,2016,40119
21122,"Jefferson, OK",34299,2016,40067
21123,"Benewah, ID",34295,2016,16009
21124,"Randolph, NC",34292,2016,37151
21125,"Camden, GA",34285,2016,13039
21126,"Shoshone, ID",34284,2016,16079
21127,"Johnson, MO",34283,2016,29101
21128,"Avoyelles, LA",34277,2016,22009
21129,"Allegany, NY",34273,2016,36003
21130,"Barry, MO",34272,2016,29009
21131,"Desha, AR",34271,2016,05041
21132,"Jasper, MS",34260,2016,28061
21133,"Baker, GA",34250,2016,13007
21134,"Nye, NV",34236,2016,32023
21135,"Crockett, TN",34236,2016,47033
21136,"Doña Ana, NM",34235,2016,35013
21137,"Hart, GA",34224,2016,13147
21138,"Quay, NM",34210,2016,35037
21139,"Mercer, WV",34203,2016,54055
21140,"Etowah, AL",34201,2016,01055
21141,"Tooele, UT",34200,2016,49045
21142,"Osceola, MI",34188,2016,26133
21143,"Dimmit, TX",34176,2016,48127
21144,"Taos, NM",34173,2016,35055
21145,"Gibson, TN",34172,2016,47053
21146,"Kings, CA",34161,2016,06031
21147,"Marion, OH",34161,2016,39101
21148,"Madison, KY",34152,2016,21151
21149,"Calloway, KY",34139,2016,21035
21150,"Saluda, SC",34138,2016,45081
21151,"Limestone, TX",34138,2016,48293
21152,"Clinch, GA",34135,2016,13065
21153,"Blackford, IN",34124,2016,18009
21154,"Butler, MO",34124,2016,29023
21155,"Rockingham, NC",34111,2016,37157
21156,"Del Norte, CA",34105,2016,06015
21157,"Haralson, GA",34103,2016,13143
21158,"Lewis, WV",34100,2016,54041
21159,"Las Animas, CO",34060,2016,08071
21160,"Lake, CO",34057,2016,08065
21161,"Sequatchie, TN",34055,2016,47153
21162,"Banks, GA",34037,2016,13011
21163,"Mecklenburg, VA",34023,2016,51117
21164,"Isabella, MI",34005,2016,26073
21165,"Johnston, OK",33999,2016,40069
21166,"Ross, OH",33995,2016,39141
21167,"Calhoun, AL",33994,2016,01015
21168,"Lincoln, MT",33991,2016,30053
21169,"Alcorn, MS",33972,2016,28003
21170,"Cannon, TN",33968,2016,47015
21171,"Orange, IN",33966,2016,18117
21172,"Larue, KY",33945,2016,21123
21173,"Leflore, MS",33942,2016,28083
21174,"Clark, AR",33933,2016,05019
21175,"Norman, MN",33932,2016,27107
21176,"Jackson, AL",33926,2016,01071
21177,"Iosco, MI",33926,2016,26069
21178,"Franklin, GA",33923,2016,13119
21179,"Chicot, AR",33912,2016,05017
21180,"Cleveland, NC",33906,2016,37045
21181,"Haskell, OK",33904,2016,40061
21182,"Talbot, GA",33903,2016,13263
21183,"Cleburne, AL",33898,2016,01029
21184,"Wexford, MI",33893,2016,26165
21185,"Crawford, MO",33890,2016,29055
21186,"Conejos, CO",33889,2016,08021
21187,"Parke, IN",33886,2016,18121
21188,"Miller, MO",33876,2016,29131
21189,"Alexander, NC",33872,2016,37003
21190,"Haskell, TX",33868,2016,48207
21191,"Gem, ID",33867,2016,16045
21192,"Pawnee, OK",33864,2016,40117
21193,"Benton, MO",33863,2016,29015
21194,"Massac, IL",33855,2016,17127
21195,"Washington, MS",33852,2016,28151
21196,"Tate, MS",33828,2016,28137
21197,"Alamosa, CO",33827,2016,08003
21198,"Phillips, MT",33820,2016,30071
21199,"Ashley, AR",33819,2016,05003
21200,"Richmond, GA",33814,2016,13245
21201,"Laurens, GA",33806,2016,13175
21202,"White, AR",33802,2016,05145
21203,"Powder River, MT",33800,2016,30075
21204,"Douglas, GA",33794,2016,13097
21205,"Halifax, NC",33791,2016,37083
21206,"Hancock, KY",33786,2016,21091
21207,"Barren, KY",33767,2016,21009
21208,"Charles Mix, SD",33757,2016,46023
21209,"Franklin, NC",33752,2016,37069
21210,"Cherokee, TX",33742,2016,48073
21211,"Bryan, OK",33735,2016,40013
21212,"Titus, TX",33715,2016,48449
21213,"Grant, KY",33709,2016,21081
21214,"Anson, NC",33706,2016,37007
21215,"Polk, FL",33702,2016,12105
21216,"Wakulla, FL",33691,2016,12129
21217,"Clay, MS",33691,2016,28025
21218,"Jackson, OH",33690,2016,39079
21219,"Fannin, GA",33683,2016,13111
21220,"Howard, AR",33683,2016,05061
21221,"Greene, TN",33675,2016,47059
21222,"Bon Homme, SD",33667,2016,46009
21223,"McIntosh, GA",33656,2016,13191
21224,"Perry, AR",33648,2016,05105
21225,"Duchesne, UT",33630,2016,49013
21226,"Gratiot, MI",33620,2016,26057
21227,"Marshall, AL",33615,2016,01095
21228,"McMinn, TN",33607,2016,47107
21229,"Bond, IL",33604,2016,17005
21230,"Hancock, MS",33602,2016,28045
21231,"Montgomery + Radford, VA*",33593,2016,51933
21232,"Box Elder, UT",33572,2016,49003
21233,"Hughes, OK",33563,2016,40063
21234,"Osage, OK",33556,2016,40113
21235,"Rains, TX",33543,2016,48379
21236,"Coahoma, MS",33517,2016,28027
21237,"Gladwin, MI",33514,2016,26051
21238,"Marshall, OK",33513,2016,40095
21239,"Cloud, KS",33509,2016,20029
21240,"Vernon, MO",33505,2016,29217
21241,"Little River, AR",33497,2016,05081
21242,"Wilkinson, GA",33493,2016,13319
21243,"Marion, KY",33480,2016,21155
21244,"Montgomery, NC",33472,2016,37123
21245,"San Juan, NM",33471,2016,35045
21246,"Preston, WV",33464,2016,54077
21247,"Cumberland, KY",33459,2016,21057
21248,"Perry, IL",33457,2016,17145
21249,"Millard, UT",33452,2016,49027
21250,"Garrard, KY",33451,2016,21079
21251,"Independence, AR",33435,2016,05063
21252,"Pittsylvania + Danville, VA*",33433,2016,51939
21253,"Houghton, MI",33421,2016,26061
21254,"Bollinger, MO",33405,2016,29017
21255,"Bracken, KY",33400,2016,21023
21256,"Dickens, TX",33398,2016,48125
21257,"Charlotte, VA",33383,2016,51037
21258,"Moniteau, MO",33375,2016,29135
21259,"McCormick, SC",33365,2016,45065
21260,"Toombs, GA",33345,2016,13279
21261,"Pierce, GA",33337,2016,13229
21262,"Richmond, NC",33300,2016,37153
21263,"Yalobusha, MS",33289,2016,28161
21264,"Boone, AR",33277,2016,05009
21265,"Jefferson, TN",33269,2016,47089
21266,"Montgomery, KS",33260,2016,20125
21267,"West Carroll, LA",33259,2016,22123
21268,"Power, ID",33238,2016,16077
21269,"Pope, AR",33236,2016,05115
21270,"Dallas, AR",33227,2016,05039
21271,"Kalkaska, MI",33219,2016,26079
21272,"Hillsdale, MI",33216,2016,26059
21273,"Early, GA",33214,2016,13099
21274,"Harrison, KY",33214,2016,21097
21275,"Madison, MO",33204,2016,29123
21276,"Harrison, MO",33200,2016,29081
21277,"Oneida, ID",33185,2016,16071
21278,"Unicoi, TN",33174,2016,47171
21279,"Prince George + Hopewell, VA*",33163,2016,51941
21280,"Levy, FL",33157,2016,12075
21281,"Neshoba, MS",33142,2016,28099
21282,"Dawson, TX",33141,2016,48115
21283,"Falls, TX",33126,2016,48145
21284,"Ripley, MO",33125,2016,29181
21285,"Otero, NM",33105,2016,35035
21286,"Santa Cruz, AZ",33104,2016,04023
21287,"Montgomery, KY",33100,2016,21173
21288,"Kenedy, TX",33099,2016,48261
21289,"Pulaski, IL",33070,2016,17153
21290,"Bienville, LA",33061,2016,22013
21291,"Dougherty, GA",33059,2016,13095
21292,"Mahnomen, MN",33045,2016,27087
21293,"Vance, NC",33045,2016,37181
21294,"Warren, TN",33043,2016,47177
21295,"Yuma, AZ*",33033,2016,04027
21296,"Grimes, TX",33029,2016,48185
21297,"Tyler, WV",33029,2016,54095
21298,"Crawford, MI",33022,2016,26039
21299,"Coal, OK",33018,2016,40029
21300,"McDuffie, GA",33011,2016,13189
21301,"Sabine, LA",33005,2016,22085
21302,"Costilla, CO",33001,2016,08023
21303,"Juab, UT",32984,2016,49023
21304,"Gilmer, GA",32978,2016,13123
21305,"Halifax, VA",32972,2016,51083
21306,"Mecosta, MI",32945,2016,26107
21307,"McIntosh, OK",32944,2016,40091
21308,"Carter, MO",32942,2016,29035
21309,"Bastrop, TX",32938,2016,48021
21310,"Rockdale, GA",32937,2016,13247
21311,"Highland, OH",32922,2016,39071
21312,"Boundary, ID",32921,2016,16021
21313,"Monroe, MS",32920,2016,28095
21314,"Worth, MO",32918,2016,29227
21315,"Ashe, NC",32914,2016,37009
21316,"Smith, MS",32913,2016,28129
21317,"Anderson, TX",32912,2016,48001
21318,"Montgomery, IL",32906,2016,17135
21319,"Edgecombe, NC",32906,2016,37065
21320,"Delta, CO",32897,2016,08029
21321,"Weakley, TN",32891,2016,47183
21322,"Tazewell, VA",32877,2016,51185
21323,"El Paso, TX",32851,2016,48141
21324,"Mitchell, NC",32844,2016,37121
21325,"Butler, KY",32842,2016,21031
21326,"Henderson, TN",32831,2016,47077
21327,"Union, KY",32830,2016,21225
21328,"Perry, KY",32827,2016,21193
21329,"Glascock, GA",32827,2016,13125
21330,"Northampton, NC",32826,2016,37131
21331,"New Madrid, MO",32820,2016,29143
21332,"Branch, MI",32816,2016,26023
21333,"San Miguel, NM",32812,2016,35047
21334,"Carroll + Galax, VA*",32802,2016,51913
21335,"Columbia, FL",32801,2016,12023
21336,"Prairie, AR",32801,2016,05117
21337,"Clearwater, ID",32798,2016,16035
21338,"Otero, CO",32797,2016,08089
21339,"Elbert, GA",32793,2016,13105
21340,"Gordon, GA",32777,2016,13129
21341,"Franklin, MS",32775,2016,28037
21342,"Sharkey, MS",32769,2016,28125
21343,"Rhea, TN",32731,2016,47143
21344,"Sumter, GA",32727,2016,13261
21345,"Meigs, OH",32725,2016,39105
21346,"Cochran, TX",32711,2016,48079
21347,"Alexander, IL",32703,2016,17003
21348,"Burke, NC",32700,2016,37023
21349,"Washington, GA",32699,2016,13303
21350,"Barton, MO",32697,2016,29011
21351,"Spalding, GA",32695,2016,13255
21352,"Greenlee, AZ",32694,2016,04011
21353,"Wheeler, OR",32692,2016,41069
21354,"Floyd, KY",32685,2016,21071
21355,"Covington, AL",32682,2016,01039
21356,"Valencia, NM*",32678,2016,35061
21357,"Beckham, OK",32618,2016,40009
21358,"Sullivan, IN",32611,2016,18153
21359,"Winn, LA",32607,2016,22127
21360,"Sequoyah, OK",32575,2016,40135
21361,"Franklin, ID",32574,2016,16041
21362,"Laurens, SC",32567,2016,45059
21363,"Pike, KY",32564,2016,21195
21364,"Highlands, FL",32557,2016,12055
21365,"Meriwether, GA",32546,2016,13199
21366,"Catoosa, GA",32545,2016,13047
21367,"Fayette, WV",32537,2016,54019
21368,"Fayette, IL",32537,2016,17051
21369,"Blount, AL",32532,2016,01009
21370,"Clarendon, SC",32526,2016,45027
21371,"Tyler, TX",32514,2016,48457
21372,"Saguache, CO",32514,2016,08109
21373,"Jefferson, ID",32503,2016,16051
21374,"Grenada, MS",32502,2016,28043
21375,"Washington, ID",32498,2016,16087
21376,"Bland, VA",32483,2016,51021
21377,"Logan, KY",32482,2016,21141
21378,"Claiborne, TN",32473,2016,47025
21379,"Madison, AR",32473,2016,05087
21380,"Starke, IN",32469,2016,18149
21381,"Crosby, TX",32467,2016,48107
21382,"Socorro, NM",32452,2016,35053
21383,"Okmulgee, OK",32438,2016,40111
21384,"Bingham, ID",32433,2016,16011
21385,"Liberty, GA",32433,2016,13179
21386,"Harnett, NC",32419,2016,37085
21387,"Wythe, VA",32418,2016,51197
21388,"Miller, AR",32418,2016,05091
21389,"Claiborne, LA",32415,2016,22027
21390,"Davis, IA",32404,2016,19051
21391,"Live Oak, TX",32404,2016,48297
21392,"Gadsden, FL",32402,2016,12039
21393,"Winston, MS",32398,2016,28159
21394,"Geneva, AL",32392,2016,01061
21395,"Cross, AR",32378,2016,05037
21396,"Caldwell, NC",32365,2016,37027
21397,"Mitchell, GA",32359,2016,13205
21398,"Greene, AR",32359,2016,05055
21399,"Sanders, MT",32355,2016,30089
21400,"Jefferson, OR",32347,2016,41031
21401,"Lassen, CA",32336,2016,06035
21402,"Monroe, KY",32331,2016,21171
21403,"Grundy, MO",32314,2016,29079
21404,"Brown, IL",32309,2016,17009
21405,"Pecos, TX",32305,2016,48371
21406,"Rio Arriba, NM",32298,2016,35039
21407,"Colleton, SC",32271,2016,45029
21408,"Evans, GA",32264,2016,13109
21409,"Logan, WV",32262,2016,54045
21410,"Upson, GA",32257,2016,13293
21411,"Dunklin, MO",32253,2016,29069
21412,"Madison, LA",32236,2016,22065
21413,"Garfield, MT",32221,2016,30033
21414,"Carroll, TN",32217,2016,47017
21415,"Coshocton, OH",32212,2016,39031
21416,"Chattahoochee, GA",32210,2016,13053
21417,"Crawford, AR",32200,2016,05033
21418,"Laclede, MO",32182,2016,29105
21419,"Fayette, AL",32171,2016,01057
21420,"Lynn, TX",32166,2016,48305
21421,"Lawrence, TN",32159,2016,47099
21422,"Itawamba, MS",32158,2016,28057
21423,"Jefferson, AR",32156,2016,05069
21424,"Nicholas, KY",32151,2016,21181
21425,"Adams, MS",32151,2016,28001
21426,"Bleckley, GA",32148,2016,13023
21427,"Pike, MO",32143,2016,29163
21428,"Allen, LA",32132,2016,22003
21429,"Athens, OH",32128,2016,39009
21430,"Martin, NC",32127,2016,37117
21431,"Terry, TX",32124,2016,48445
21432,"Clare, MI",32120,2016,26035
21433,"Newton, MS",32102,2016,28101
21434,"Covington, MS",32090,2016,28031
21435,"Chilton, AL",32081,2016,01021
21436,"Lyon, KY",32073,2016,21143
21437,"Adams, OH",32071,2016,39001
21438,"McCurtain, OK",32063,2016,40089
21439,"Dent, MO",32055,2016,29065
21440,"Caswell, NC",32053,2016,37033
21441,"Taylor, KY",32053,2016,21217
21442,"Webster, GA",32048,2016,13307
21443,"Caddo, OK",32039,2016,40015
21444,"Attala, MS",32034,2016,28007
21445,"Missaukee, MI",32024,2016,26113
21446,"Breckinridge, KY",32022,2016,21027
21447,"Guadalupe, NM",32005,2016,35019
21448,"Glacier, MT",32004,2016,30035
21449,"Talladega, AL",32000,2016,01121
21450,"Yancey, NC",31979,2016,37199
21451,"Lawrence, AR",31975,2016,05075
21452,"Avery, NC",31966,2016,37011
21453,"Monroe, AL",31965,2016,01099
21454,"Fremont (includes Yellowstone Park), ID",31958,2016,16043
21455,"Newton, GA",31958,2016,13217
21456,"Jackson, LA",31940,2016,22049
21457,"Crawford, GA",31937,2016,13079
21458,"Monroe, TN",31935,2016,47123
21459,"Pontotoc, MS",31917,2016,28115
21460,"Franklin, AR",31912,2016,05047
21461,"Delaware, OK",31911,2016,40041
21462,"Newton, TX",31909,2016,48351
21463,"Wayne, MS",31906,2016,28153
21464,"McDowell, NC",31904,2016,37111
21465,"Pemiscot, MO",31895,2016,29155
21466,"Iron, MO",31865,2016,29093
21467,"Grayson, KY",31861,2016,21085
21468,"Apache, AZ",31860,2016,04001
21469,"Lawrence, MO",31854,2016,29109
21470,"Dallas, AL",31851,2016,01047
21471,"Tillman, OK",31849,2016,40141
21472,"Yell, AR",31842,2016,05149
21473,"Randolph, AL",31824,2016,01111
21474,"Orangeburg, SC",31821,2016,45075
21475,"Habersham, GA",31801,2016,13137
21476,"Clay, NC",31797,2016,37043
21477,"Owen, KY",31773,2016,21187
21478,"Caldwell, KY",31756,2016,21033
21479,"Sharp, AR",31745,2016,05135
21480,"Ogemaw, MI",31744,2016,26129
21481,"Green, KY",31735,2016,21087
21482,"Fremont, CO",31729,2016,08043
21483,"Polk, MO",31725,2016,29167
21484,"Gilchrist, FL",31717,2016,12041
21485,"Hawkins, TN",31712,2016,47073
21486,"Woodson, KS",31712,2016,20207
21487,"Brooks, TX",31707,2016,48047
21488,"George, MS",31703,2016,28039
21489,"Lawrence, MS",31700,2016,28077
21490,"Maries, MO",31679,2016,29125
21491,"Franklin, FL",31669,2016,12037
21492,"Wirt, WV",31648,2016,54105
21493,"Warren, GA",31637,2016,13301
21494,"Pushmataha, OK",31635,2016,40127
21495,"Appling, GA",31624,2016,13001
21496,"Idaho, ID",31619,2016,16049
21497,"Bamberg, SC",31619,2016,45009
21498,"Crawford, IN",31607,2016,18025
21499,"Miami, IN",31606,2016,18103
21500,"Columbus, NC",31597,2016,37047
21501,"Vinton, OH",31588,2016,39163
21502,"Roosevelt, MT",31588,2016,30085
21503,"Burke, GA",31574,2016,13033
21504,"Dade, GA",31568,2016,13083
21505,"Washington, LA",31562,2016,22117
